maṇḍala,sūkta,ṛca,paṅktī,index,IAST,Griffith,Devanāgarī,m-s-r,pada pāṭha
10,3,6,b,10-3-6-B,pratnebhir yo ruśadbhir devatamo vi rebhadbhir aratir bhāti vibhvā,"He, the most Godlike, far-extending envoy, shines with flames ancient, r",प्रत्नेभिर्यो रुशद्भिर्देवतमो वि रेभद्भिररतिर्भाति विभ्वा ,10-3-6,asya | śuṣmāsaḥ | dadr̥śāna-paveḥ | jehamānasya | svanayan | niyut-bhiḥ || pratnebhiḥ | yaḥ | ruśat-bhiḥ | deva-tamaḥ | vi | rebhat-bhiḥ | aratiḥ | bhāti | vi-bhvā ||10.3.6||
10,3,7,a,10-3-7-A,sa ā vakṣi mahi na ā ca satsi divaspṛthivyor aratir yuvatyoḥ,"So bring us ample wealth: seat thee as envoy of the two youthful Matrons,",स आ वक्षि महि न आ च सत्सि दिवस्पृथिव्योररतिर्युवत्योः,10-3-7,saḥ | ā | vakṣi | mahi | naḥ | ā | ca | satsi | divaḥpr̥thivyoḥ | aratiḥ | yuvatyoḥ || agniḥ | su-tukaḥ | su-tukebhiḥ | aśvaiḥ | rabhasvat-bhiḥ | rabhasvān | ā | iha | gamyāḥ ||10.3.7||
10,3,7,b,10-3-7-B,agniḥ sutukaḥ sutukebhir aśvai rabhasvadbhī rabhasvām̐ eha gamyāḥ,"Let Agni rapid with his rapid, horses, impetuous with impetuous Steeds,",अग्निः सुतुकः सुतुकेभिरश्वै रभस्वद्भी रभस्वाँ एह गम्याः ,10-3-7,saḥ | ā | vakṣi | mahi | naḥ | ā | ca | satsi | divaḥpr̥thivyoḥ | aratiḥ | yuvatyoḥ || agniḥ | su-tukaḥ | su-tukebhiḥ | aśvaiḥ | rabhasvat-bhiḥ | rabhasvān | ā | iha | gamyāḥ ||10.3.7||
10,4,1,a,10-4-1-A,pra te yakṣi pra ta iyarmi manma bhuvo yathā vandyo no haveṣu,"To thee will send praise and bring oblation, as thou hast merited lauds wh",प्र ते यक्षि प्र त इयर्मि मन्म भुवो यथा वन्द्यो नो हवेषु,10-4-1,pra | te | yakṣi | pra | te | iyarmi | manma | bhuvaḥ | yathā | vandyaḥ | naḥ | haveṣu || dhanvan-iva | pra-pā | asi | tvam | agne | iyakṣave | pūrave | pratna | rājan ||10.4.1||
10,4,1,b,10-4-1-B,dhanvann iva prapā asi tvam agna iyakṣave pūrave pratna rājan,"A fountain in the desert art thou, Agni, O Ancient King, to man who fain",धन्वन्निव प्रपा असि त्वमग्न इयक्षवे पूरवे प्रत्न राजन् ,10-4-1,pra | te | yakṣi | pra | te | iyarmi | manma | bhuvaḥ | yathā | vandyaḥ | naḥ | haveṣu || dhanvan-iva | pra-pā | asi | tvam | agne | iyakṣave | pūrave | pratna | rājan ||10.4.1||
10,4,2,a,10-4-2-A,yaṁ tvā janāso abhi saṁcaranti gāva uṣṇam iva vrajaṁ yaviṣṭha,"Thou unto whom resort the gathered people, as the kine seek the warm stall",यं त्वा जनासो अभि संचरन्ति गाव उष्णमिव व्रजं यविष्ठ,10-4-2,yam | tvā | janāsaḥ | abhi | sam-caranti | gāvaḥ | uṣṇam-iva | vrajam | yaviṣṭha || dūtaḥ | devānām | asi | martyānām | antaḥ | mahān | carasi | rocanena ||10.4.2||
10,4,2,b,10-4-2-B,dūto devānām asi martyānām antar mahām̐ś carasi rocanena,"Thou art the messenger of Gods and mortals, and goest glorious with thy",दूतो देवानामसि मर्त्यानामन्तर्महाँश्चरसि रोचनेन ,10-4-2,yam | tvā | janāsaḥ | abhi | sam-caranti | gāvaḥ | uṣṇam-iva | vrajam | yaviṣṭha || dūtaḥ | devānām | asi | martyānām | antaḥ | mahān | carasi | rocanena ||10.4.2||
10,4,3,a,10-4-3-A,śiśuṁ na tvā jenyaṁ vardhayantī mātā bibharti sacanasyamānā,"Making thee grow as 'twere some noble infant, thy Mother nurtures thee wit",शिशुं न त्वा जेन्यं वर्धयन्ती माता बिभर्ति सचनस्यमाना,10-4-3,śiśum | na | tvā | jenyam | vardhayantī | mātā | bibharti | sacanasyamānā || dhanoḥ | adhi | pra-vatā | yāsi | haryan | jigīṣase | paśuḥ-iva | ava-sr̥ṣṭaḥ ||10.4.3||
10,4,3,b,10-4-3-B,dhanor adhi pravatā yāsi haryañ jigīṣase paśur ivāvasṛṣṭaḥ,"Over the desert slopes thou passest longing, and seekest, like some beas",धनोरधि प्रवता यासि हर्यञ्जिगीषसे पशुरिवावसृष्टः ,10-4-3,śiśum | na | tvā | jenyam | vardhayantī | mātā | bibharti | sacanasyamānā || dhanoḥ | adhi | pra-vatā | yāsi | haryan | jigīṣase | paśuḥ-iva | ava-sr̥ṣṭaḥ ||10.4.3||
10,4,4,a,10-4-4-A,mūrā amūra na vayaṁ cikitvo mahitvam agne tvam aṅga vitse,"Foolish are we, O Wise and free from error: verily, Agni, thou dost know t",मूरा अमूर न वयं चिकित्वो महित्वमग्ने त्वमङ्ग वित्से,10-4-4,mūrāḥ | amūra | na | vayam | cikitvaḥ | mahi-tvam | agne | tvam | aṅga | vitse || śaye | vavriḥ | carati | jihvayā | adan | rerihyate | yuvatim | viśpatiḥ | san ||10.4.4||
10,4,4,b,10-4-4-B,śaye vavriś carati jihvayādan rerihyate yuvatiṁ viśpatiḥ san,"There lies the form: he moves and licks, and swallows, and, as House-Lor",शये वव्रिश्चरति जिह्वयादन्रेरिह्यते युवतिं विश्पतिः सन् ,10-4-4,mūrāḥ | amūra | na | vayam | cikitvaḥ | mahi-tvam | agne | tvam | aṅga | vitse || śaye | vavriḥ | carati | jihvayā | adan | rerihyate | yuvatim | viśpatiḥ | san ||10.4.4||
10,4,5,a,10-4-5-A,kūcij jāyate sanayāsu navyo vane tasthau palito dhūmaketuḥ,"He rises ever fresh in ancient fuel: smoke-bannered, gray, he makes the wo",कूचिज्जायते सनयासु नव्यो वने तस्थौ पलितो धूमकेतुः,10-4-5,kū-cit | jāyate | sanayāsu | navyaḥ | vane | tasthau | palitaḥ | dhūma-ketuḥ || asnātā | āpaḥ | vr̥ṣabhaḥ | na | pra | veti | sa-cetasaḥ | yam | pra-nayanta | martāḥ ||10.4.5||
10,4,5,b,10-4-5-B,asnātāpo vṛṣabho na pra veti sacetaso yam praṇayanta martāḥ,"No swimmer, Steer, he presses through the waters, and to his place accor",अस्नातापो वृषभो न प्र वेति सचेतसो यं प्रणयन्त मर्ताः ,10-4-5,kū-cit | jāyate | sanayāsu | navyaḥ | vane | tasthau | palitaḥ | dhūma-ketuḥ || asnātā | āpaḥ | vr̥ṣabhaḥ | na | pra | veti | sa-cetasaḥ | yam | pra-nayanta | martāḥ ||10.4.5||
10,4,6,a,10-4-6-A,tanūtyajeva taskarā vanargū raśanābhir daśabhir abhy adhītām,"Like thieves who risk their lives and haunt the forest, the twain with the",तनूत्यजेव तस्करा वनर्गू रशनाभिर्दशभिरभ्यधीताम्,10-4-6,tanūtyajā-iva | taskarā | vanargū iti | raśanābhiḥ | daśa-bhiḥ | abhi | adhītām || iyam | te | agne | navyasī | manīṣā | yukṣva | ratham | na | śucayat-bhiḥ | aṅgaiḥ ||10.4.6||
